state,state_name,year,sce,shares,category,decile_pop,decile_gdp,decile_gdp_pc
OK,Oklahoma,2015,Historical,0.036702322,d2,392512.7856,4549489499,11590.67849
OK,Oklahoma,2015,Historical,0.046151531,d3,392512.7856,5720779891,14574.76062
OK,Oklahoma,2015,Historical,0.055236052,d4,392512.7856,6846864853,17443.67344
OK,Oklahoma,2015,Historical,0.064924434,d5,392512.7856,8047802281,20503.28697
OK,Oklahoma,2015,Historical,0.076272404,d6,392512.7856,9454456344,24087.00224
OK,Oklahoma,2015,Historical,0.091011568,d7,392512.7856,11281470772,28741.66444
OK,Oklahoma,2015,Historical,0.112322583,d8,392512.7856,13923108512,35471.73245
OK,Oklahoma,2015,Historical,0.150807023,d9,392512.7856,18693503030,47625.20793
OK,Oklahoma,2015,Historical,0.345122997,d10,392512.7856,42780221118,108990.6436
OR,Oregon,2015,Historical,0.037206927,d2,405688.2518,4569050203,11262.46615
OR,Oregon,2015,Historical,0.046669194,d3,405688.2518,5731026653,14126.6764
OR,Oregon,2015,Historical,0.055734098,d4,405688.2518,6844206505,16870.60563
OR,Oregon,2015,Historical,0.065377525,d5,405688.2518,8028429595,19789.65267
OR,Oregon,2015,Historical,0.076653144,d6,405688.2518,9413087600,23202.76113
OR,Oregon,2015,Historical,0.091275008,d7,405688.2518,11208668048,27628.7716
OR,Oregon,2015,Historical,0.112387422,d8,405688.2518,13801294939,34019.45922
OR,Oregon,2015,Historical,0.150483417,d9,405688.2518,18479523638,45551.04457
OR,Oregon,2015,Historical,0.342349904,d10,405688.2518,42040932282,103628.6658
PA,Pennsylvania,2015,Historical,0.036375914,d2,1297164.706,15876326840,12239.25286
PA,Pennsylvania,2015,Historical,0.045816213,d3,1297164.706,19996560695,15415.5911
PA,Pennsylvania,2015,Historical,0.054912969,d4,1297164.706,23966854649,18476.33885
PA,Pennsylvania,2015,Historical,0.064629957,d5,1297164.706,28207849869,21745.77349
PA,Pennsylvania,2015,Historical,0.076024256,d6,1297164.706,33180910203,25579.566
PA,Pennsylvania,2015,Historical,0.090838878,d7,1297164.706,39646776075,30564.1804
PA,Pennsylvania,2015,Historical,0.112278086,d8,1297164.706,49003953282,37777.74177
PA,Pennsylvania,2015,Historical,0.151014444,d9,1297164.706,65910499746,50811.20343
PA,Pennsylvania,2015,Historical,0.346928158,d10,1297164.706,1.51E+11,116729.478
ID,Idaho,2015,Historical,0.025239538,d1,168739.1135,1034157122,6128.733878
RI,Rhode Island,2015,Historical,0.035490933,d2,107644.894,1216955622,11305.27958
RI,Rhode Island,2015,Historical,0.044897685,d3,107644.894,1539505601,14301.70577
RI,Rhode Island,2015,Historical,0.054018419,d4,107644.894,1852248254,17207.02381
RI,Rhode Island,2015,Historical,0.063803415,d5,107644.894,2187767917,20323.93582
RI,Rhode Island,2015,Historical,0.075313754,d6,107644.894,2582448207,23990.43849
RI,Rhode Island,2015,Historical,0.090324514,d7,107644.894,3097155126,28771.96504
RI,Rhode Island,2015,Historical,0.112105752,d8,107644.894,3844016304,35710.15923
RI,Rhode Island,2015,Historical,0.151538263,d9,107644.894,5196125473,48270.98881
RI,Rhode Island,2015,Historical,0.352052288,d10,107644.894,12071590537,112142.7138
SC,South Carolina,2015,Historical,0.036219276,d2,493719.5607,4388401792,8888.45033
SC,South Carolina,2015,Historical,0.045658232,d3,493719.5607,5532045068,11204.83268
SC,South Carolina,2015,Historical,0.054763731,d4,493719.5607,6635286008,13439.38247
SC,South Carolina,2015,Historical,0.064497432,d5,493719.5607,7814641192,15828.09719
SC,South Carolina,2015,Historical,0.075916952,d6,493719.5607,9198253665,18630.52307
SC,South Carolina,2015,Historical,0.090770425,d7,493719.5607,10997930929,22275.66377
SC,South Carolina,2015,Historical,0.112272879,d8,493719.5607,13603212373,27552.50846
SC,South Carolina,2015,Historical,0.151126026,d9,493719.5607,18310739380,37087.32818
SC,South Carolina,2015,Historical,0.347722622,d10,493719.5607,42130786315,85333.43555
SD,South Dakota,2015,Historical,0.039754172,d2,84730.5212,1133089449,13372.86061
SD,South Dakota,2015,Historical,0.049316906,d3,84730.5212,1405650352,16589.6578
SD,South Dakota,2015,Historical,0.058316622,d4,84730.5212,1662163888,19617.06201
SD,South Dakota,2015,Historical,0.067768282,d5,84730.5212,1931558915,22796.49514
SD,South Dakota,2015,Historical,0.078713885,d6,84730.5212,2243534908,26478.47406
SD,South Dakota,2015,Historical,0.092774721,d7,84730.5212,2644302528,31208.38266
SD,South Dakota,2015,Historical,0.112904971,d8,84730.5212,3218063035,37979.97451
SD,South Dakota,2015,Historical,0.148991758,d9,84730.5212,4246623198,50119.16766
SD,South Dakota,2015,Historical,0.32750539,d10,84730.5212,9334690759,110169.1649
IL,Illinois,2015,Historical,0.021697057,d1,1295781.96,10287906348,7939.535095
TN,Tennessee,2015,Historical,0.035271962,d2,662238.3272,6760541767,10208.62353
TN,Tennessee,2015,Historical,0.044671018,d3,662238.3272,8562049454,12928.95488
TN,Tennessee,2015,Historical,0.053798276,d4,662238.3272,10311461889,15570.62083
TN,Tennessee,2015,Historical,0.063600714,d5,662238.3272,12190285401,18407.70143
TN,Tennessee,2015,Historical,0.075140381,d6,662238.3272,14402081862,21747.5813
TN,Tennessee,2015,Historical,0.090200216,d7,662238.3272,17288585412,26106.28939
TN,Tennessee,2015,Historical,0.112066438,d8,662238.3272,21479662368,32434.94296
TN,Tennessee,2015,Historical,0.151670353,d9,662238.3272,29070505245,43897.3464
TN,Tennessee,2015,Historical,0.35330536,d10,662238.3272,67717685875,102255.7637
TX,Texas,2015,Historical,0.034838823,d2,2684225.243,34329505761,12789.3536
TX,Texas,2015,Historical,0.044220346,d3,2684225.243,43573877992,16233.31653
TX,Texas,2015,Historical,0.053358249,d4,2684225.243,52578191762,19587.8464
TX,Texas,2015,Historical,0.063192839,d5,2684225.243,62269007496,23198.13051
TX,Texas,2015,Historical,0.074788165,d6,2684225.243,73694818601,27454.7819
TX,Texas,2015,Historical,0.089942994,d7,2684225.243,88628095465,33018.12905
TX,Texas,2015,Historical,0.111975962,d8,2684225.243,1.10E+11,41106.44531
TX,Texas,2015,Historical,0.151922156,d9,2684225.243,1.50E+11,55770.71798
TX,Texas,2015,Historical,0.355840544,d10,2684225.243,3.51E+11,130629.2851
UT,Utah,2015,Historical,0.041806408,d2,304482.045,3829251827,12576.28123
UT,Utah,2015,Historical,0.051408067,d3,304482.045,4708714378,15464.6701
UT,Utah,2015,Historical,0.060314112,d4,304482.045,5524462268,18143.80308
UT,Utah,2015,Historical,0.069568509,d5,304482.045,6372117407,20927.72796
UT,Utah,2015,Historical,0.080205404,d6,304482.045,7346402249,24127.53845
UT,Utah,2015,Historical,0.093776418,d7,304482.045,8589437292,28209.99606
UT,Utah,2015,Historical,0.113090598,d8,304482.045,10358516784,34020.12353
UT,Utah,2015,Historical,0.147617412,d9,304482.045,13520995263,44406.54378
UT,Utah,2015,Historical,0.316574377,d10,304482.045,28996583762,95232.49149
IN,Indiana,2015,Historical,0.024514851,d1,671533.011,4899404423,7295.850453
VA,Virginia,2015,Historical,0.036300678,d2,847403.9651,10600346894,12509.20143
VA,Virginia,2015,Historical,0.045738889,d3,847403.9651,13356447225,15761.60577
VA,Virginia,2015,Historical,0.054838431,d4,847403.9651,16013651087,18897.30488
VA,Virginia,2015,Historical,0.064561978,d5,847403.9651,18853073844,22248.03591
VA,Virginia,2015,Historical,0.07596692,d6,847403.9651,22183489367,26178.17509
VA,Virginia,2015,Historical,0.090798904,d7,847403.9651,26514652976,31289.27179
VA,Virginia,2015,Historical,0.112267639,d8,847403.9651,32783848233,38687.39065
VA,Virginia,2015,Historical,0.151062112,d9,847403.9651,44112420977,52055.953
VA,Virginia,2015,Historical,0.347345083,d10,847403.9651,1.01E+11,119694.9988
VT,Vermont,2015,Historical,0.03965617,d2,63180.43253,732839013.8,11599.14525
VT,Vermont,2015,Historical,0.049204773,d3,63180.43253,909295509.9,14392.04313
VT,Vermont,2015,Historical,0.058196944,d4,63180.43253,1075469241,17022.18864
VT,Vermont,2015,Historical,0.067645534,d5,63180.43253,1250077514,19785.83344
VT,Vermont,2015,Historical,0.078593372,d6,63180.43253,1452391626,22987.99751
VT,Vermont,2015,Historical,0.092666554,d7,63180.43253,1712461543,27104.30229
VT,Vermont,2015,Historical,0.112828539,d8,63180.43253,2085051462,33001.53827
VT,Vermont,2015,Historical,0.149006989,d9,63180.43253,2753622825,43583.47537
VT,Vermont,2015,Historical,0.328327846,d10,63180.43253,6067440574,96033.53967
WA,Washington,2015,Historical,0.038089952,d2,715320.2512,10701293990,14960.14404
WA,Washington,2015,Historical,0.047579202,d3,715320.2512,13367279340,18687.12555
WA,Washington,2015,Historical,0.056613826,d4,715320.2512,15905538446,22235.54893
WA,Washington,2015,Historical,0.066182792,d5,715320.2512,18593919842,25993.83956
WA,Washington,2015,Historical,0.077336014,d6,715320.2512,21727394716,30374.35985
WA,Washington,2015,Historical,0.091756333,d7,715320.2512,25778753801,36038.05954
WA,Washington,2015,Historical,0.112523647,d8,715320.2512,31613288129,44194.59407
WA,Washington,2015,Historical,0.149934106,d9,715320.2512,42123679952,58887.8616
WA,Washington,2015,Historical,0.337395975,d10,715320.2512,94790708047,132515.0629
KS,Kansas,2015,Historical,0.024084774,d1,298974.3725,2276015377,7612.744055
WI,Wisconsin,2015,Historical,0.03981709,d2,582837.9397,7292970174,12512.86108
WI,Wisconsin,2015,Historical,0.049364051,d3,582837.9397,9041608806,15513.07523
WI,Wisconsin,2015,Historical,0.058344278,d4,582837.9397,10686443416,18335.18837
WI,Wisconsin,2015,Historical,0.067772622,d5,582837.9397,12413355944,21298.12611
WI,Wisconsin,2015,Historical,0.078691468,d6,582837.9397,14413271513,24729.46686
WI,Wisconsin,2015,Historical,0.092722016,d7,582837.9397,16983132045,29138.68657
WI,Wisconsin,2015,Historical,0.112817244,d8,582837.9397,20663810328,35453.78384
WI,Wisconsin,2015,Historical,0.148879942,d9,582837.9397,27269119277,46786.79512
WI,Wisconsin,2015,Historical,0.327585675,d10,582837.9397,60001184343,102946.6002
WV,West Virginia,2015,Historical,0.036718466,d2,185513.9167,1631064223,8792.139437
WV,West Virginia,2015,Historical,0.046178687,d3,185513.9167,2051294959,11057.3643
WV,West Virginia,2015,Historical,0.055272956,d4,185513.9167,2455269810,13234.96293
WV,West Virginia,2015,Historical,0.064970681,d5,185513.9167,2886050668,15557.0575
WV,West Virginia,2015,Historical,0.076327134,d6,185513.9167,3390513577,18276.33009
WV,West Virginia,2015,Historical,0.09107208,d7,185513.9167,4045496111,21806.96836
WV,West Virginia,2015,Historical,0.112382987,d8,185513.9167,4992143990,26909.8086
WV,West Virginia,2015,Historical,0.150840178,d9,185513.9167,6700443796,36118.28113
WV,West Virginia,2015,Historical,0.344774896,d10,185513.9167,15315182225,82555.43574
WY,Wyoming,2015,Historical,0.042278085,d2,58289.14661,1056004742,18116.66157
WY,Wyoming,2015,Historical,0.05191561,d3,58289.14661,1296726906,22246.4555
WY,Wyoming,2015,Historical,0.060826489,d4,58289.14661,1519299203,26064.87299
WY,Wyoming,2015,Historical,0.070062942,d5,58289.14661,1750003554,30022.8028
WY,Wyoming,2015,Historical,0.08065632,d6,58289.14661,2014600624,34562.19109
WY,Wyoming,2015,Historical,0.094138985,d7,58289.14661,2351365124,40339.67318
WY,Wyoming,2015,Historical,0.113281471,d8,58289.14661,2829498323,48542.45579
WY,Wyoming,2015,Historical,0.147412088,d9,58289.14661,3681998936,63167.83056
WY,Wyoming,2015,Historical,0.313402981,d10,58289.14661,7828051677,134296.8997
KY,Kentucky,2015,Historical,0.022030982,d1,451254.6508,2575604482,5707.651938
LA,Louisiana,2015,Historical,0.020400275,d1,464173.4943,2980001731,6420.017014
MA,Massachusetts,2015,Historical,0.021048362,d1,671158.8875,6197305643,9233.738475
MD,Maryland,2015,Historical,0.024201242,d1,598285.3579,5286830173,8836.636403
ME,Maine,2015,Historical,0.024193691,d1,134148.3311,831438417.4,6197.903549
MI,Michigan,2015,Historical,0.022994348,d1,998968.5539,6462170132,6468.842395
MN,Minnesota,2015,Historical,0.024587446,d1,549036.3504,4864665361,8860.370278
MO,Missouri,2015,Historical,0.023152087,d1,623743.7558,4163093169,6674.364481
MS,Mississippi,2015,Historical,0.021376534,d1,305108.9925,1381774709,4528.790506
MT,Montana,2015,Historical,0.024028723,d1,102941.8365,680976199.7,6615.154952
NC,North Carolina,2015,Historical,0.022043923,d1,1013239.548,6608685313,6522.33258
ND,North Dakota,2015,Historical,0.023740098,d1,72751.88103,793894648.2,10912.35906
NE,Nebraska,2015,Historical,0.025174162,d1,191367.3877,1772265974,9261.065822
NH,New Hampshire,2015,Historical,0.025650258,d1,135834.8524,1178016376,8672.416208
NJ,New Jersey,2015,Historical,0.021704023,d1,877610.2655,7271512290,8285.582537
NM,New Mexico,2015,Historical,0.021568665,d1,215414.3648,1282005729,5951.347443
NV,Nevada,2015,Historical,0.024278271,d1,288496.3477,2093197619,7255.542871
NY,New York,2015,Historical,0.018882066,d1,1953853.234,16304122212,8344.599239
OH,Ohio,2015,Historical,0.022977064,d1,1173309.271,8501337846,7245.606984
OK,Oklahoma,2015,Historical,0.022873559,d1,392512.7856,2835325146,7223.523029
OR,Oregon,2015,Historical,0.023275199,d1,405688.2518,2858219189,7045.358539
PA,Pennsylvania,2015,Historical,0.022614232,d1,1297164.706,9870018344,7608.916817
RI,Rhode Island,2015,Historical,0.02192077,d1,107644.894,751645618.3,6982.640704
SC,South Carolina,2015,Historical,0.022486772,d1,493719.5607,2724543432,5518.402853
SD,South Dakota,2015,Historical,0.025267178,d1,84730.5212,720175301.5,8499.597209
TN,Tennessee,2015,Historical,0.021748566,d1,662238.3272,4168525948,6294.600866
TX,Texas,2015,Historical,0.021410306,d1,2684225.243,21097303522,7859.736652
UT,Utah,2015,Historical,0.026915221,d1,304482.045,2465295731,8096.686722
VA,Virginia,2015,Historical,0.022554494,d1,847403.9651,6586253304,7772.271048
VT,Vermont,2015,Historical,0.025201086,d1,63180.43253,465711615.9,7371.136873
WA,Washington,2015,Historical,0.023973794,d1,715320.2512,6735388316,9415.906099
WI,Wisconsin,2015,Historical,0.025335136,d1,582837.9397,4640429303,7961.783176
WV,West Virginia,2015,Historical,0.022875526,d1,185513.9167,1016149532,5477.484116
WY,Wyoming,2015,Historical,0.027266346,d1,58289.14661,681047655.8,11683.95311
AK,Alaska,2020,SSP2,0.022899768,d1,57596.98495,596773772.2,10361.19812
AK,Alaska,2020,SSP2,0.038027839,d2,57596.98495,991015146.1,17206.02471
AK,Alaska,2020,SSP2,0.048512813,d3,57596.98495,1264256232,21950.04189
AK,Alaska,2020,SSP2,0.058526628,d4,57596.98495,1525218796,26480.87911
AK,Alaska,2020,SSP2,0.069116129,d5,57596.98495,1801183882,31272.19044
AK,Alaska,2020,SSP2,0.081294688,d6,57596.98495,2118560224,36782.4848
AK,Alaska,2020,SSP2,0.096627138,d7,57596.98495,2518127766,43719.78444
AK,Alaska,2020,SSP2,0.118006865,d8,57596.98495,3075288884,53393.22686
AK,Alaska,2020,SSP2,0.154069843,d9,57596.98495,4015099253,69710.23321
AK,Alaska,2020,SSP2,0.313319084,d10,57596.98495,8165174934,141763.9298
AL,Alabama,2020,SSP2,0.017544201,d1,511485.2783,2373922645,4641.233571
AL,Alabama,2020,SSP2,0.030894932,d2,511485.2783,4180422846,8173.104924
AL,Alabama,2020,SSP2,0.040882029,d3,511485.2783,5531786509,10815.14316
AL,Alabama,2020,SSP2,0.050866303,d4,511485.2783,6882768189,13456.43459
AL,Alabama,2020,SSP2,0.061772418,d5,511485.2783,8358485058,16341.59459
AL,Alabama,2020,SSP2,0.074654412,d6,511485.2783,10101560007,19749.46384
AL,Alabama,2020,SSP2,0.091362966,d7,511485.2783,12362410456,24169.63103
AL,Alabama,2020,SSP2,0.115365332,d8,511485.2783,15610193594,30519.34094
AL,Alabama,2020,SSP2,0.157357536,d9,511485.2783,21292198946,41628.17553
AL,Alabama,2020,SSP2,0.360189129,d10,511485.2783,48737536108,95286.29303
AR,Arkansas,2020,SSP2,0.01817645,d1,315027.3918,1417758609,4500.42963
AR,Arkansas,2020,SSP2,0.031737004,d2,315027.3918,2475478470,7857.978492
AR,Arkansas,2020,SSP2,0.041782878,d3,315027.3918,3259054159,10345.30407
AR,Arkansas,2020,SSP2,0.05177064,d4,315027.3918,4038097127,12818.24131
AR,Arkansas,2020,SSP2,0.062639377,d5,315027.3918,4885855928,15509.30508
AR,Arkansas,2020,SSP2,0.075438327,d6,315027.3918,5884170865,18678.28328
AR,Arkansas,2020,SSP2,0.091984426,d7,315027.3918,7174762498,22775.04333
AR,Arkansas,2020,SSP2,0.115677177,d8,315027.3918,9022791222,28641.29106
AR,Arkansas,2020,SSP2,0.156969409,d9,315027.3918,12243575114,38865.11278
AR,Arkansas,2020,SSP2,0.354655905,d10,315027.3918,27663072953,87811.64327
AZ,Arizona,2020,SSP2,0.018630953,d1,724934.9489,3855288080,5318.115903
AZ,Arizona,2020,SSP2,0.032342343,d2,724934.9489,6692574956,9231.966214
AZ,Arizona,2020,SSP2,0.042430469,d3,724934.9489,8780102734,12111.57325
AZ,Arizona,2020,SSP2,0.052420738,d4,724934.9489,10847381042,14963.24747
AZ,Arizona,2020,SSP2,0.063262605,d5,724934.9489,13090879837,18058.00625
AZ,Arizona,2020,SSP2,0.076001858,d6,724934.9489,15727003188,21694.36473
AZ,Arizona,2020,SSP2,0.092431173,d7,724934.9489,19126708092,26384.03366
AZ,Arizona,2020,SSP2,0.115901352,d8,724934.9489,23983373306,33083.48334
AZ,Arizona,2020,SSP2,0.156690397,d9,724934.9489,32423817495,44726.52001
AZ,Arizona,2020,SSP2,0.350678252,d10,724934.9489,72565567898,100099.42
CA,California,2020,SSP2,0.016737985,d1,3958109.564,30117147486,7608.972668
CA,California,2020,SSP2,0.029821158,d2,3958109.564,53658084511,13556.49298
CA,California,2020,SSP2,0.039733306,d3,3958109.564,71493303220,18062.48717
CA,California,2020,SSP2,0.049713133,d4,3958109.564,89450298739,22599.24777
CA,California,2020,SSP2,0.060666911,d5,3958109.564,1.09E+11,27578.75979
CA,California,2020,SSP2,0.073654798,d6,3958109.564,1.33E+11,33482.96374
CA,California,2020,SSP2,0.090570508,d7,3958109.564,1.63E+11,41172.72897
CA,California,2020,SSP2,0.11496768,d8,3958109.564,2.07E+11,52263.51528
CA,California,2020,SSP2,0.157852458,d9,3958109.564,2.84E+11,71758.63991
CA,California,2020,SSP2,0.367244851,d10,3958109.564,6.61E+11,166946.9792
CO,Colorado,2020,SSP2,0.019213324,d1,577641.6014,4326151704,7489.335417
CO,Colorado,2020,SSP2,0.033117983,d2,577641.6014,7456982383,12909.35827
CO,Colorado,2020,SSP2,0.04326025,d3,577641.6014,9740657278,16862.8043
CO,Colorado,2020,SSP2,0.05325373,d4,577641.6014,11990830675,20758.25329
CO,Colorado,2020,SSP2,0.064061169,d5,577641.6014,14424278455,24970.98273
CO,Colorado,2020,SSP2,0.076723929,d6,577641.6014,17275478006,29906.91454
CO,Colorado,2020,SSP2,0.093003605,d7,577641.6014,20941077361,36252.71675
CO,Colorado,2020,SSP2,0.116188596,d8,577641.6014,26161506076,45290.20419
