GISJOIN,STATEFP20
G53000709602022063,53
G53000709602022064,53
G53000709602022065,53
G53000709602022066,53
G53000709602022067,53
G53000709602022068,53
G53000709602022069,53
G53000709602022070,53
G53000709602022071,53
G53000709602022072,53
G53000709602022073,53
G53000709602022074,53
G53000709602022075,53
G53000709602022076,53
G53000709602022077,53
G53000709602022078,53
G53000709602022079,53
G53000709602022080,53
G53000709602022081,53
G53000709602022082,53
G53000709602022083,53
G53000709602022084,53
G53000709602022085,53
G53000709602022086,53
G53000709602022087,53
G53000709602022088,53
G53000709602022089,53
G53000709602022090,53
G53000709602022091,53
G53000709602022092,53
G53000709602022093,53
G53000709602022094,53
G53000709602022095,53
G53000709602022096,53
G53000709602022097,53
G53000709602022098,53
G53000709602022099,53
G53000709602022100,53
G53000709602022101,53
G53000709602022102,53
G53000709602022103,53
G53000709602022104,53
G53000709602022105,53
G53000709602022106,53
G53000709602022107,53
G53000709602022108,53
G53000709602022109,53
G53000709602022110,53
G53000709602022111,53
G53000709602022112,53
G53000709602022113,53
G53000709602022114,53
G53000709602022115,53
G53000709602022116,53
G53000709602022117,53
G53000709602022118,53
G53000709602022119,53
G53000709602022120,53
G53000709602022121,53
G53000709602022122,53
G53000709602022123,53
G53000709602022124,53
G53000709602022125,53
G53000709602022126,53
G53000709602022127,53
G53000709602031000,53
G53000709602031001,53
G53000709602031002,53
G53000709602031003,53
G53000709602031004,53
G53000709602031005,53
G53000709602031006,53
G53000709602031007,53
G53000709602031008,53
G53000709602031009,53
G53000709602031010,53
G53000709602031011,53
G53000709602031012,53
G53000709602031013,53
G53000709602031014,53
G53000709602031015,53
G53000709602031016,53
G53000709602031017,53
G53000709602031018,53
G53000709602031019,53
G53000709602031020,53
G53000709602031021,53
G53000709602031022,53
G53000709602031023,53
G53000709602031024,53
G53000709602031025,53
G53000709602031026,53
G53000709602031027,53
G53000709602031028,53
G53000709602031029,53
G53000709602031030,53
G53000709602031031,53
G53000709602031032,53
G53000709602031033,53
G53000709602031034,53
G53000709602031035,53
G53000709602031036,53
G53000709602031037,53
G53000709602031038,53
G53000709602031039,53
G53000709602031040,53
G53000709602031041,53
G53000709602031042,53
G53000709602031043,53
G53000709602031044,53
G53000709602031045,53
G53000709602031046,53
G53000709602031047,53
G53000709602031048,53
G53000709602031049,53
G53000709602031050,53
G53000709602031051,53
G53000709602031052,53
G53000709602031053,53
G53000709602031054,53
G53000709602031055,53
G53000709602031056,53
G53000709602031057,53
G53000709602031058,53
G53000709602031059,53
G53000709602031060,53
G53000709602031061,53
G53000709602031062,53
G53000709602031063,53
G53000709602031064,53
G53000709602031065,53
G53000709602031066,53
G53000709602031067,53
G53000709602031068,53
G53000709602031069,53
G53000709602031070,53
G53000709602031071,53
G53000709602031072,53
G53000709602031073,53
G53000709602031074,53
G53000709602031075,53
G53000709602031076,53
G53000709602031077,53
G53000709602031078,53
G53000709602031079,53
G53000709602031080,53
G53000709602031081,53
G53000709602031082,53
G53000709602031083,53
G53000709602031084,53
G53000709602031085,53
G53000709602031086,53
G53000709602031087,53
G53000709602031088,53
G53000709602031089,53
G53000709602031090,53
G53000709602031091,53
G53000709602031092,53
G53000709602031093,53
G53000709602031094,53
G53000709602031095,53
G53000709602031096,53
G53000709602031097,53
G53000709602031098,53
G53000709602031099,53
G53000709602031100,53
G53000709602031101,53
G53000709602031102,53
G53000709602031103,53
G53000709602031104,53
G53000709602031105,53
G53000709602031106,53
G53000709602031107,53
G53000709602031108,53
G53000709602031109,53
G53000709602031110,53
G53000709602031111,53
G53000709602031112,53
G53000709602031113,53
G53000709602031114,53
G53000709602031115,53
G53000709602031116,53
G53000709602031117,53
G53000709602031118,53
G53000709602031119,53
G53000709602031120,53
G53000709602031121,53
G53000709602031122,53
G53000709602031123,53
G53000709602031124,53
G53000709602031125,53
G53000709602031126,53
G53000709602031127,53
G53000709602031128,53
G53000709602031129,53
G53000709602031130,53
G53000709602031131,53
G53000709602031132,53
G53000709602031133,53
G53000709602031134,53
G53000709602031135,53
G53000709602031136,53
G53000709602031137,53
G53000709602031138,53
G53000709602031139,53
G53000709602031140,53
G53000709602031141,53
G53000709602031142,53
G53000709602031143,53
G53000709602031144,53
G53000709602031145,53
G53000709602031146,53
G53000709602031147,53
G53000709602031148,53
G53000709602031149,53
G53000709602031150,53
G53000709602031151,53
G53000709602031152,53
G53000709602031153,53
G53000709602031154,53
G53000709602031155,53
G53000709602031156,53
G53000709602031157,53
G53000709602031158,53
G53000709602031159,53
G53000709602031160,53
G53000709602031161,53
G53000709602031162,53
G53000709602031163,53
G53000709602031164,53
G53000709602031165,53
G53000709602031166,53
G53000709602031167,53
G53000709602031168,53
G53000709602031169,53
G53000709602031170,53
G53000709602031171,53
G53000709602031172,53
G53000709602031173,53
G53000709602031174,53
G53000709602031175,53
G53000709602031176,53
G53000709602031177,53
G53000709602031178,53
G53000709602031179,53
G53000709602031180,53
G53000709602031181,53
G53000709602031182,53
G53000709602031183,53
G53000709602031184,53
G53000709602031185,53
G53000709602031186,53
G53000709602031187,53
G53000709602031188,53
G53000709602031189,53
G53000709602031190,53
G53000709602031191,53
G53000709602031192,53
G53000709602031193,53
G53000709602031194,53
G53000709602031195,53
G53000709602031196,53
G53000709602031197,53
G53000709602031198,53
G53000709602031199,53
G53000709602031200,53
G53000709602031201,53
G53000709602031202,53
G53000709602031203,53
G53000709602031204,53
G53000709602031205,53
G53000709602031206,53
G53000709602031207,53
G53000709602031208,53
G53000709602031209,53
G53000709602031210,53
G53000709602031211,53
G53000709602031212,53
G53000709602031213,53
G53000709602031214,53
G53000709602031215,53
G53000709602031216,53
G53000709602031217,53
G53000709602031218,53
G53000709602031219,53
G53000709602031220,53
G53000709602031221,53
G53000709602031222,53
G53000709602031223,53
G53000709602031224,53
G53000709602031225,53
G53000709602031226,53
G53000709602031227,53
G53000709602031228,53
G53000709602031229,53
G53000709602031230,53
G53000709602031231,53
G53000709602031232,53
G53000709602031233,53
G53000709602031234,53
G53000709602031235,53
G53000709602031236,53
G53000709602031237,53
G53000709602031238,53
G53000709602031239,53
G53000709602031240,53
G53000709602031241,53
G53000709602031242,53
G53000709602031243,53
G53000709603011000,53
G53000709603011001,53
G53000709603011002,53
G53000709603011003,53
G53000709603011004,53
G53000709603011005,53
G53000709603011006,53
G53000709603011007,53
G53000709603011008,53
G53000709603011009,53
G53000709603011010,53
G53000709603011011,53
G53000709603011012,53
G53000709603011013,53
G53000709603011014,53
G53000709603011015,53
G53000709603011016,53
G53000709603011017,53
G53000709603011018,53
G53000709603011019,53
G53000709603011020,53
G53000709603011021,53
G53000709603011022,53
G53000709603011023,53
G53000709603011024,53
G53000709603011025,53
G53000709603011026,53
G53000709603011027,53
G53000709603011028,53
G53000709603011029,53
G53000709603011030,53
G53000709603011031,53
G53000709603011032,53
G53000709603011033,53
G53000709603011034,53
G53000709603012000,53
G53000709603012001,53
G53000709603012002,53
G53000709603012003,53
G53000709603012004,53
G53000709603012005,53
G53000709603012006,53
G53000709603012007,53
G53000709603012008,53
G53000709603012009,53
G53000709603012010,53
G53000709603012011,53
G53000709603012012,53
G53000709603012013,53
G53000709603012014,53
G53000709603012015,53
G53000709603012016,53
G53000709603012017,53
G53000709603012018,53
G53000709603012019,53
G53000709603012020,53
G53000709603012021,53
G53000709603012022,53
G53000709603012023,53
G53000709603012024,53
G53000709603012025,53
G53000709603012026,53
G53000709603012027,53
G53000709603012028,53
G53000709603012029,53
G53000709603012030,53
G53000709603012031,53
G53000709603012032,53
G53000709603012033,53
G53000709603012034,53
G53000709603012035,53
G53000709603012036,53
G53000709603012037,53
G53000709603012038,53
G53000709603012039,53
G53000709603013000,53
G53000709603013001,53
G53000709603013002,53
G53000709603013003,53
G53000709603013004,53
G53000709603013005,53
G53000709603013006,53
G53000709603013007,53
G53000709603013008,53
G53000709603013009,53
G53000709603013010,53
G53000709603013011,53
G53000709603013012,53
G53000709603013013,53
G53000709603013014,53
G53000709603013015,53
G53000709603013016,53
G53000709603013017,53
G53000709603013018,53
G53000709603013019,53
G53000709603013020,53
G53000709603013021,53
G53000709603013022,53
G53000709603013023,53
G53000709603013024,53
G53000709603013025,53
G53000709603013026,53
G53000709603013027,53
G53000709603013028,53
G53000709603013029,53
G53000709603013030,53
G53000709603013031,53
G53000709603013032,53
G53000709603013033,53
G53000709603013034,53
G53000709603013035,53
G53000709603013036,53
G53000709603013037,53
G53000709603013038,53
G53000709603013039,53
G53000709603013040,53
G53000709603013041,53
G53000709603013042,53
G53000709603013043,53
G53000709603013044,53
G53000709603021000,53
G53000709603021001,53
G53000709603021002,53
G53000709603021003,53
G53000709603021004,53
G53000709603021005,53
G53000709603021006,53
G53000709603021007,53
G53000709603021008,53
G53000709603021009,53
G53000709603021010,53
G53000709603021011,53
G53000709603021012,53
G53000709603021013,53
G53000709603021014,53
G53000709603021015,53
G53000709603021016,53
G53000709603021017,53
G53000709603021018,53
G53000709603021019,53
G53000709603021020,53
G53000709603021021,53
G53000709603021022,53
G53000709603021023,53
G53000709603021024,53
G53000709603021025,53
G53000709603021026,53
G53000709603021027,53
G53000709603021028,53
G53000709603021029,53
G53000709603021030,53
G53000709603021031,53
G53000709603021032,53
G53000709603021033,53
G53000709603021034,53
G53000709603021035,53
G53000709603021036,53
G53000709603021037,53
G53000709603021038,53
G53000709603022000,53
G53000709603022001,53
G53000709603022002,53
G53000709603022003,53
G53000709603022004,53
G53000709603022005,53
G53000709603022006,53
G53000709603022007,53
G53000709603022008,53
G53000709603022009,53
G53000709603022010,53
G53000709603022011,53
G53000709603022012,53
G53000709603022013,53
G53000709603022014,53
G53000709603022015,53
G53000709603022016,53
G53000709603022017,53
G53000709603022018,53
G53000709603022019,53
G53000709603022020,53
G53000709603022021,53
G53000709603022022,53
G53000709603022023,53
G53000709603022024,53
G53000709603023000,53
G53000709603023001,53
G53000709603023002,53
G53000709603023003,53
G53000709603023004,53
G53000709603023005,53
G53000709603023006,53
G53000709603023007,53
G53000709603023008,53
G53000709603023009,53
G53000709603023010,53
G53000709603023011,53
G53000709603023012,53
G53000709603023013,53
G53000709603023014,53
G53000709603023015,53
G53000709603023016,53
G53000709603023017,53
G53000709603023018,53
G53000709603023019,53
G53000709603023020,53
G53000709603023021,53
G53000709603023022,53
G53000709603023023,53
G53000709603023024,53
G53000709603023025,53
G53000709603023026,53
G53000709603023027,53
G53000709603023028,53
G53000709603023029,53
G53000709603023030,53
G53000709603023031,53
G53000709603023032,53
G53000709603023033,53
G53000709603023034,53
G53000709603023035,53
G53000709603023036,53
G53000709603023037,53
G53000709603023038,53
G53000709603023039,53
G53000709603023040,53
G53000709603023041,53
G53000709603023042,53
G53000709603023043,53
G53000709603023044,53
G53000709603023045,53
G53000709603023046,53
G53000709603023047,53
G53000709603023048,53
G53000709603023049,53
G53000709603023050,53
G53000709603023051,53
G53000709603023052,53
G53000709603023053,53
G53000709603023054,53
G53000709603023055,53
G53000709603023056,53
G53000709603023057,53
G53000709603023058,53
G53000709603023059,53
G53000709603023060,53
G53000709603023061,53
G53000709603023062,53
G53000709603023063,53
G53000709603023064,53
G53000709603023065,53
